Entry,Organism (ID),Protein families,Length,Fragment,Toxic dose,PTM Summary,PTM,Gene Ontology (GO),Gene Ontology (molecular function),Protein existence,Scientific_Name,Phylum,Class,Order,Family,Genus,Species,Habitat,Habitat_Detailed
J3S835,8729,Contains 1 peptidase S1 domain,258,,,DISULFID:6; CARBOHYD:1,,GO:0005576 (extracellular region),,1: Evidence at protein level;,Crotalus adamanteus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus adamanteus,terrestrial,terrestrial
J3RYA3,8729,Contains 1 peptidase S1 domain,262,,,DISULFID:5; CARBOHYD:1,,GO:0005576 (extracellular region),,1: Evidence at protein level;,Crotalus adamanteus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus adamanteus,terrestrial,terrestrial
Q9PRW4,8730,Peptidase S1 family,21,fragment,,DISULFID:1,,GO:0005615 (extracellular space); GO:0004252 (serine-type endopeptidase activity),GO:0004252 (serine-type endopeptidase activity),1: Evidence at protein level;,Crotalus atrox,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus atrox,terrestrial,terrestrial
Q9PRW3,8730,Peptidase S1 family,15,fragment,,DISULFID:1,,GO:0005615 (extracellular space); GO:0004252 (serine-type endopeptidase activity),GO:0004252 (serine-type endopeptidase activity),1: Evidence at protein level;,Crotalus atrox,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus atrox,terrestrial,terrestrial
Q9PRM8,8697,Contains 1 peptidase S1 domain,27,fragment,,DISULFID:1,Both chains alpha and beta are N-glycosylated.,GO:0005576 (extracellular region); GO:0008236 (serine-type peptidase activity),GO:0008236 (serine-type peptidase activity),1: Evidence at protein level;,Cerastes cerastes,Chordata,Lepidosauria,Squamata,Viperidae,Cerastes,Cerastes cerastes,terrestrial,terrestrial
P0CJ41,8765,Contains 1 peptidase S1 domain,258,,,DISULFID:6; CARBOHYD:1,,GO:0005576 (extracellular region),,2: Evidence at transcript level;,Trimeresurus albolabris,Chordata,Lepidosauria,Squamata,Viperidae,Trimeresurus,Trimeresurus albolabris,terrestrial,terrestrial
P0DJF4,8765,Contains 1 peptidase S1 domain,11,fragment,,DISULFID:1,Glycosylated. {ECO:0000250}.,GO:0005576 (extracellular region); GO:0008236 (serine-type peptidase activity),GO:0008236 (serine-type peptidase activity),1: Evidence at protein level;,Trimeresurus albolabris,Chordata,Lepidosauria,Squamata,Viperidae,Trimeresurus,Trimeresurus albolabris,terrestrial,terrestrial
P81661,8724,Contains 1 peptidase S1 domain,232,,,DISULFID:6; CARBOHYD:3,,GO:0005576 (extracellular region),,1: Evidence at protein level;,Bothrops jararaca,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops jararaca,terrestrial,terrestrial
P81038,8697,Contains 1 peptidase S1 domain,98,fragment,,CARBOHYD:1,,GO:0005576 (extracellular region),,1: Evidence at protein level;,Cerastes cerastes,Chordata,Lepidosauria,Squamata,Viperidae,Cerastes,Cerastes cerastes,terrestrial,terrestrial
P18964,343250,Contains 1 peptidase S1 domain,236,,,DISULFID:6; CARBOHYD:1,,GO:0005576 (extracellular region),,1: Evidence at protein level;,Daboia siamensis,Chordata,Lepidosauria,Squamata,Viperidae,Daboia,Daboia siamensis,terrestrial,terrestrial
Q9YGS1,36307,Contains 1 peptidase S1 domain,234,fragment,,DISULFID:6; CARBOHYD:1,,GO:0005576 (extracellular region),,1: Evidence at protein level;,Deinagkistrodon acutus,Chordata,Lepidosauria,Squamata,Viperidae,Deinagkistrodon,Deinagkistrodon acutus,terrestrial,terrestrial
Q8JH85,8709,Contains 1 peptidase S1 domain,258,,,DISULFID:6; CARBOHYD:3,"Glycosylated. Contains 8.5% of hexoses, 5.8% of hexosamines and 0.8% of sialic acids. {ECO:0000269|PubMed:11602278}.",GO:0005576 (extracellular region),,1: Evidence at protein level;,Macrovipera lebetinus,Chordata,Lepidosauria,Squamata,Viperidae,Macrovipera,Macrovipera lebetinus,terrestrial,terrestrial
O13060,8767,Contains 1 peptidase S1 domain,260,,,DISULFID:6; CARBOHYD:3,,GO:0005576 (extracellular region),,2: Evidence at transcript level;,Craspedocephalus gramineus,Chordata,Lepidosauria,Squamata,Viperidae,Craspedocephalus,Craspedocephalus gramineus,terrestrial,terrestrial
E0Y419,8709,Contains 1 peptidase S1 domain,257,,,DISULFID:6; CARBOHYD:6,"Glycosylated. Contains 23.0% of hexoses, 8.3% of hexosamines and 1.0% of sialic acids. {ECO:0000269|PubMed:11602278}.",GO:0005576 (extracellular region),,1: Evidence at protein level;,Macrovipera lebetinus,Chordata,Lepidosauria,Squamata,Viperidae,Macrovipera,Macrovipera lebetinus,terrestrial,terrestrial
P0CG03,64174,Contains 1 peptidase S1 domain,260,,,DISULFID:5; CARBOHYD:2,,GO:0044179 (hemolysis in other organism); GO:0005576 (extracellular region),,1: Evidence at protein level;,Bothrops alternatus,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops alternatus,terrestrial,terrestrial
J3S832,8729,Contains 1 peptidase S1 domain,257,,,DISULFID:6; CARBOHYD:1,,GO:0005576 (extracellular region),,1: Evidence at protein level;,Crotalus adamanteus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus adamanteus,terrestrial,terrestrial
Q9PT51,242054,Contains 1 peptidase S1 domain,233,,,DISULFID:6; CARBOHYD:3,,GO:0005576 (extracellular region),,1: Evidence at protein level;,Gloydius blomhoffii,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius blomhoffii,terrestrial,terrestrial
O13061,8767,Contains 1 peptidase S1 domain,260,,,DISULFID:6; CARBOHYD:4,,GO:0005576 (extracellular region),,2: Evidence at transcript level;,Craspedocephalus gramineus,Chordata,Lepidosauria,Squamata,Viperidae,Craspedocephalus,Craspedocephalus gramineus,terrestrial,terrestrial
Q7LZF5,8730,Contains 1 peptidase S1 domain,75,fragment,,DISULFID:1,,GO:0005576 (extracellular region),,1: Evidence at protein level;,Crotalus atrox,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus atrox,terrestrial,terrestrial
P33588,8718,Contains 1 peptidase S1 domain,20,fragment,,,Glycosylated. {ECO:0000269|PubMed:2385829}.,GO:0005576 (extracellular region); GO:0008236 (serine-type peptidase activity),GO:0008236 (serine-type peptidase activity),1: Evidence at protein level;,Agkistrodon bilineatus,Chordata,Lepidosauria,Squamata,Viperidae,Agkistrodon,Agkistrodon bilineatus,terrestrial,terrestrial
P09872,8713,Contains 1 peptidase S1 domain,231,,,DISULFID:6; CARBOHYD:3,,GO:0005576 (extracellular region),,1: Evidence at protein level;,Agkistrodon contortrix contortrix,Chordata,Lepidosauria,Squamata,Viperidae,Agkistrodon,Agkistrodon contortrix,terrestrial,terrestrial
P80899,8714,Contains 1 peptidase S1 domain,15,fragment,,,,GO:0005576 (extracellular region); GO:0008236 (serine-type peptidase activity),GO:0008236 (serine-type peptidase activity),1: Evidence at protein level;,Gloydius halys,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius halys,terrestrial,terrestrial
P18692,8698,Contains 1 peptidase S1 domain,35,fragment,,,,GO:0005576 (extracellular region); GO:0008236 (serine-type peptidase activity),GO:0008236 (serine-type peptidase activity),1: Evidence at protein level;,Cerastes vipera,Chordata,Lepidosauria,Squamata,Viperidae,Cerastes,Cerastes vipera,terrestrial,terrestrial
F8S114,8729,Contains 1 peptidase S1 domain,262,,,DISULFID:6; CARBOHYD:1,"N-glycosylated: contains mannose, galactose, N- acetylglucosamine, and fucose. {ECO:0000269|PubMed:10348716}.",GO:0008217 (regulation of blood pressure); GO:0005576 (extracellular region),,1: Evidence at protein level;,Crotalus adamanteus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus adamanteus,terrestrial,terrestrial
J3RY93,8729,Contains 1 peptidase S1 domain,260,,,DISULFID:6; CARBOHYD:1,,GO:0005576 (extracellular region),,1: Evidence at protein level;,Crotalus adamanteus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus adamanteus,terrestrial,terrestrial
P0DJF6,8765,Contains 1 peptidase S1 domain,258,,,DISULFID:6; CARBOHYD:3,,GO:0005576 (extracellular region),,1: Evidence at protein level;,Trimeresurus albolabris,Chordata,Lepidosauria,Squamata,Viperidae,Trimeresurus,Trimeresurus albolabris,terrestrial,terrestrial
O13062,8767,Contains 1 peptidase S1 domain,257,,,DISULFID:6; CARBOHYD:3,,GO:0005576 (extracellular region),,2: Evidence at transcript level;,Craspedocephalus gramineus,Chordata,Lepidosauria,Squamata,Viperidae,Craspedocephalus,Craspedocephalus gramineus,terrestrial,terrestrial
P0DJE8,8726,Contains 1 peptidase S1 domain,10,fragment,,DISULFID:1,Glycosylated.,GO:0005576 (extracellular region); GO:0008236 (serine-type peptidase activity),GO:0008236 (serine-type peptidase activity),1: Evidence at protein level;,Bothrops jararacussu,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops jararacussu,terrestrial,terrestrial
J3SBQ3,8729,Contains 1 peptidase S1 domain,262,,,DISULFID:6; CARBOHYD:3,,GO:0005576 (extracellular region),,1: Evidence at protein level;,Crotalus adamanteus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus adamanteus,terrestrial,terrestrial
Q7SZE2,35671,Contains 1 peptidase S1 domain,234,,,DISULFID:6; CARBOHYD:1,,GO:0009405 (pathogenesis); GO:0002353 (plasma kallikrein-kinin cascade); GO:0005576 (extracellular region); GO:0008236 (serine-type peptidase activity),GO:0008236 (serine-type peptidase activity),1: Evidence at protein level;,Gloydius ussuriensis,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius ussuriensis,terrestrial,terrestrial
Q7LZF6,8730,Contains 1 peptidase S1 domain,25,fragment,,,,GO:0005576 (extracellular region); GO:0008236 (serine-type peptidase activity),GO:0008236 (serine-type peptidase activity),1: Evidence at protein level;,Crotalus atrox,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus atrox,terrestrial,terrestrial
O42207,35671,Contains 1 peptidase S1 domain,258,,,DISULFID:6; CARBOHYD:4,N-glycosylated.,GO:0005576 (extracellular region),,1: Evidence at protein level;,Gloydius ussuriensis,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius ussuriensis,terrestrial,terrestrial
J3SDW9,8729,Contains 1 peptidase S1 domain,253,,,DISULFID:6; CARBOHYD:3,,GO:0005576 (extracellular region),,1: Evidence at protein level;,Crotalus adamanteus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus adamanteus,terrestrial,terrestrial
P26324,8717,Contains 1 peptidase S1 domain,234,,,DISULFID:6; CARBOHYD:5,,GO:0005576 (extracellular region),,1: Evidence at protein level;,Calloselasma rhodostoma,Chordata,Lepidosauria,Squamata,Viperidae,Calloselasma,Calloselasma rhodostoma,terrestrial,terrestrial
P47797,8717,Contains 1 peptidase S1 domain,258,,,DISULFID:6; CARBOHYD:3,,GO:0005576 (extracellular region),,2: Evidence at transcript level;,Calloselasma rhodostoma,Chordata,Lepidosauria,Squamata,Viperidae,Calloselasma,Calloselasma rhodostoma,terrestrial,terrestrial
Q9PT41,8709,Contains 1 peptidase S1 domain,259,,,DISULFID:6; CARBOHYD:1,"N-glycosylated. Contains 4.4% of hexoses, 4.4% of hexosamines and 3.1% of sialic acids. {ECO:0000269|PubMed:11910177}.",GO:0005576 (extracellular region),,1: Evidence at protein level;,Macrovipera lebetinus,Chordata,Lepidosauria,Squamata,Viperidae,Macrovipera,Macrovipera lebetinus,terrestrial,terrestrial
P04971,8725,Contains 1 peptidase S1 domain,255,,,DISULFID:6; CARBOHYD:2,,GO:0005576 (extracellular region),,1: Evidence at protein level;,Bothrops atrox,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops atrox,terrestrial,terrestrial
Q9PS28,8697,Contains 1 peptidase S1 domain,33,fragment,,,,GO:0005576 (extracellular region); GO:0008236 (serine-type peptidase activity),GO:0008236 (serine-type peptidase activity),1: Evidence at protein level;,Cerastes cerastes,Chordata,Lepidosauria,Squamata,Viperidae,Cerastes,Cerastes cerastes,terrestrial,terrestrial
Q9PRP4,60219,Contains 1 peptidase S1 domain,30,fragment,,,Glycosylated. {ECO:0000269|PubMed:8783450}.,GO:0005576 (extracellular region); GO:0008236 (serine-type peptidase activity),GO:0008236 (serine-type peptidase activity),1: Evidence at protein level;,Lachesis muta rhombeata,Chordata,Lepidosauria,Squamata,Viperidae,Lachesis,Lachesis muta,terrestrial,terrestrial
P33589,8753,Contains 1 peptidase S1 domain,228,,,DISULFID:6; CARBOHYD:4,,GO:0005576 (extracellular region),,1: Evidence at protein level;,Lachesis muta muta,Chordata,Lepidosauria,Squamata,Viperidae,Lachesis,Lachesis muta,terrestrial,terrestrial
P0C5B4,88083,Contains 1 peptidase S1 domain,260,,,DISULFID:6; CARBOHYD:2,,GO:0005576 (extracellular region),,1: Evidence at protein level;,Gloydius shedaoensis,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius shedaoensis,terrestrial,terrestrial
P0C577,8694,Contains 1 peptidase S1 domain,19,fragment,,,Contains five disulfide bonds. {ECO:0000305}.,GO:0005576 (extracellular region); GO:0008236 (serine-type peptidase activity),GO:0008236 (serine-type peptidase activity),1: Evidence at protein level;,Bitis gabonica,Chordata,Lepidosauria,Squamata,Viperidae,Bitis,Bitis gabonica,terrestrial,terrestrial
P18965,343250,Contains 1 peptidase S1 domain,236,,,DISULFID:6; CARBOHYD:1,,GO:0005576 (extracellular region),,1: Evidence at protein level;,Daboia siamensis,Chordata,Lepidosauria,Squamata,Viperidae,Daboia,Daboia siamensis,terrestrial,terrestrial
Q8UVX1,35671,Contains 1 peptidase S1 domain,260,,,DISULFID:6; CARBOHYD:2,,GO:0005576 (extracellular region),,2: Evidence at transcript level;,Gloydius ussuriensis,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius ussuriensis,terrestrial,terrestrial
Q9YGJ9,259325,Contains 1 peptidase S1 domain,257,,,DISULFID:6; CARBOHYD:1,,GO:0005576 (extracellular region),,2: Evidence at transcript level;,Gloydius brevicauda,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius brevicauda,terrestrial,terrestrial
Q5MCS0,8781,Contains 1 peptidase S1 domain,265,,,DISULFID:7; CARBOHYD:2,"Harobin contains three additional Cys residues than other snake venom serine proteases, suggesting an additional disulfide bond. In addition, it is more stable than other snake 6-disulfide- bond serine proteases, since it is less sensitive to DTT.",GO:0008217 (regulation of blood pressure); GO:0042311 (vasodilation); GO:0005576 (extracellular region),,1: Evidence at protein level;,Hydrophis hardwickii,Chordata,Lepidosauria,Squamata,Elapidae,Hydrophis,Hydrophis hardwickii,marine,marine
Q7T229,8726,Contains 1 peptidase S1 domain,260,,,DISULFID:6; CARBOHYD:1,,GO:0005576 (extracellular region),,1: Evidence at protein level;,Bothrops jararacussu,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops jararacussu,terrestrial,terrestrial
P0CV90,8730,Peptidase S1 family,9,fragment,,,Contains 6 disulfide bonds. {ECO:0000250}.,GO:0005576 (extracellular region),,1: Evidence at protein level;,Crotalus atrox,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus atrox,terrestrial,terrestrial
B0ZT25,242841,Contains 1 peptidase S1 domain,260,,,DISULFID:6; CARBOHYD:2,,GO:0005576 (extracellular region),,1: Evidence at protein level;,Protobothrops jerdonii,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops jerdonii,terrestrial,terrestrial
P0DJG5,8714,Contains 1 peptidase S1 domain,15,fragment,,DISULFID:1,N-glycosylated. Cleavage of N-glycans reduces the catalytic enzymatic efficiency.,GO:0005576 (extracellular region); GO:0008236 (serine-type peptidase activity),GO:0008236 (serine-type peptidase activity),1: Evidence at protein level;,Gloydius halys,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius halys,terrestrial,terrestrial
Q072L6,8722,Contains 1 peptidase S1 domain,259,,,DISULFID:6; CARBOHYD:1,"The different mass observed by mass spectrometry may represent 3 different glycoforms that bear a single non- (27066), mono- (27357), and di-sialylated (27649), fucosylated complex-type dianntenary glycan chain. {ECO:0000269|PubMed:17994164}.",GO:0005576 (extracellular region),,1: Evidence at protein level;,Bothrops asper,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops asper,terrestrial,terrestrial
P0DJ86,157295,Contains 1 peptidase S1 domain,231,,,DISULFID:6; CARBOHYD:2,Glycosylated.,GO:0005576 (extracellular region),,1: Evidence at protein level;,Bothrops leucurus,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops leucurus,terrestrial,terrestrial
Q802F0,8714,Contains 1 peptidase S1 domain,258,,,DISULFID:6; CARBOHYD:4,,GO:0005576 (extracellular region),,2: Evidence at transcript level;,Gloydius halys,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius halys,terrestrial,terrestrial
P0DJF5,8765,Contains 1 peptidase S1 domain,258,,,DISULFID:6; CARBOHYD:3,,GO:0005576 (extracellular region),,2: Evidence at transcript level;,Trimeresurus albolabris,Chordata,Lepidosauria,Squamata,Viperidae,Trimeresurus,Trimeresurus albolabris,terrestrial,terrestrial
Q9YGJ8,259325,Contains 1 peptidase S1 domain,258,,,DISULFID:6; CARBOHYD:1,Glycosylated. {ECO:0000269|PubMed:9839665}.,GO:0005576 (extracellular region),,1: Evidence at protein level;,Gloydius brevicauda,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius brevicauda,terrestrial,terrestrial
Q27J47,8753,Contains 1 peptidase S1 domain,258,,,DISULFID:4; CARBOHYD:1,"N-glycosylated. PubMed:17034951 shows that it contains approximately 10% carbohydrates, PubMed:10871053 shows that it contains approximately 20% carbohydrates. {ECO:0000269|PubMed:10871053, ECO:0000269|PubMed:17034951}.",GO:0008217 (regulation of blood pressure); GO:0005576 (extracellular region),,1: Evidence at protein level;,Lachesis muta muta,Chordata,Lepidosauria,Squamata,Viperidae,Lachesis,Lachesis muta,terrestrial,terrestrial
Q91516,39682,Contains 1 peptidase S1 domain,258,,,DISULFID:6; CARBOHYD:1,,GO:0005576 (extracellular region),,1: Evidence at protein level;,Trimeresurus stejnegeri,Chordata,Lepidosauria,Squamata,Viperidae,Trimeresurus,Trimeresurus stejnegeri,terrestrial,terrestrial
O93421,8714,Contains 1 peptidase S1 domain,236,,,DISULFID:6,,GO:0005576 (extracellular region),,2: Evidence at transcript level;,Gloydius halys,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius halys,terrestrial,terrestrial
Q7SYF1,8697,Contains 1 peptidase S1 domain,256,,,DISULFID:5; CARBOHYD:4,,GO:0005576 (extracellular region),,1: Evidence at protein level;,Cerastes cerastes,Chordata,Lepidosauria,Squamata,Viperidae,Cerastes,Cerastes cerastes,terrestrial,terrestrial
P0DJF7,101163,Contains 1 peptidase S1 domain,19,fragment,,DISULFID:1,Glycosylated. {ECO:0000250}.,GO:0005576 (extracellular region); GO:0008236 (serine-type peptidase activity),GO:0008236 (serine-type peptidase activity),1: Evidence at protein level;,Trimeresurus purpureomaculatus,Chordata,Lepidosauria,Squamata,Viperidae,Trimeresurus,Trimeresurus purpureomaculatus,terrestrial,terrestrial
Q9I8X1,36307,Contains 1 peptidase S1 domain,258,,,DISULFID:6; CARBOHYD:1,,GO:0005576 (extracellular region),,1: Evidence at protein level;,Deinagkistrodon acutus,Chordata,Lepidosauria,Squamata,Viperidae,Deinagkistrodon,Deinagkistrodon acutus,terrestrial,terrestrial
Q71QH7,39682,Contains 1 peptidase S1 domain,258,,,DISULFID:6; CARBOHYD:1,,GO:0005576 (extracellular region),,2: Evidence at transcript level;,Trimeresurus stejnegeri,Chordata,Lepidosauria,Squamata,Viperidae,Trimeresurus,Trimeresurus stejnegeri,terrestrial,terrestrial
