Entry,Organism (ID),Protein families,Length,Fragment,Toxic dose,PTM Keywords,PTM Summary,Gene Ontology (GO),Gene Ontology (biological process),Gene Ontology (cellular component),Gene Ontology (molecular function),Protein existence,ToxProt definition,Scientific_Name,Phylum,Class,Order,Family,Genus,Species,Habitat,Habitat_Detailed
P0DMQ4,1337084,Shiva superfamily,73,,,Cleavage on pair of basic residues; Disulfide bond,Disulfide bond:4,GO:0009405 (pathogenesis); GO:0005576 (extracellular region),GO:0009405 (pathogenesis),GO:0005576 (extracellular region),,3: Inferred from homology,both,Hadronyche modesta,Arthropoda,Arachnida,Araneae,Hexathelidae,Hadronyche,Hadronyche modesta,terrestrial,terrestrial
A9XDG4,420151,Omega-lycotoxin family,65,fragment,,Disulfide bond,Disulfide bond:4,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Alopecosa marikovskyi,Arthropoda,Arachnida,Araneae,Lycosidae,Alopecosa,Alopecosa marikovskyi,terrestrial,terrestrial
P85879,91419,,14,,,Amidation,Amidation:1,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,venom_tissue,Polistes lanio,Arthropoda,Insecta,Hymenoptera,Vespidae,Polistes,Polistes lanio,terrestrial,terrestrial
A5A3H3,6903,Shiva superfamily,78,,,Cleavage on pair of basic residues; Disulfide bond,Disulfide bond:3,GO:0006952 (defense response); GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0019855 (calcium channel inhibitor activity),GO:0006952 (defense response); GO:0009405 (pathogenesis),GO:0005576 (extracellular region),GO:0019855 (calcium channel inhibitor activity),2: Evidence at transcript level,both,Atrax robustus,Arthropoda,Arachnida,Araneae,Hexathelidae,Atrax,Atrax robustus,terrestrial,terrestrial
P15969,6908,Omega-agatoxin superfamily,112,,,Disulfide bond,,GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane),,GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane),,1: Evidence at protein level,both,Agelenopsis aperta,Arthropoda,Arachnida,Araneae,Agelenidae,Agelenopsis,Agelenopsis aperta,terrestrial,terrestrial
P0DKP2,1525239,,103,,,Disulfide bond,,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Gemmula albina,Mollusca,Gastropoda,Neogastropoda,Turridae,Gemmula,Gemmula albina,marine,marine
P0DKN2,439598,Conopeptide I2-like superfamily,83,,,Disulfide bond,,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Iotyrris olangoensis,Mollusca,Gastropoda,Neogastropoda,Turridae,Iotyrris,Iotyrris olangoensis,marine,marine
P0C1X3,394108,Turripeptide family,38,fragment,,,,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,both,Cryptogemma periscelida,Mollusca,Gastropoda,Neogastropoda,Turridae,Cryptogemma,Cryptogemma periscelida,marine,marine
P0CF02,609289,,28,,,Amidation,Amidation:1,GO:0042742 (defense response to bacterium); GO:0005576 (extracellular region),GO:0042742 (defense response to bacterium),GO:0005576 (extracellular region),,1: Evidence at protein level,both,Dinoponera australis,Arthropoda,Insecta,Hymenoptera,Formicidae,Dinoponera,Dinoponera australis,terrestrial,terrestrial
B6DCL4,434756,Spider toxin CSTX superfamily,107,,,Disulfide bond,Disulfide bond:4,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Lycosa singoriensis,Arthropoda,Arachnida,Araneae,Lycosidae,Lycosa,Lycosa singoriensis,terrestrial,terrestrial
B6DCN6,434756,Spider toxin CSTX superfamily,110,,,Disulfide bond,Disulfide bond:4,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Lycosa singoriensis,Arthropoda,Arachnida,Araneae,Lycosidae,Lycosa,Lycosa singoriensis,terrestrial,terrestrial
P84507,316287,Huwentoxin-1 family,33,,,Amidation; Disulfide bond,Disulfide bond:3; Amidation:1,GO:0009405 (pathogenesis); GO:0005615 (extracellular space); GO:0019871 (sodium channel inhibitor activity),GO:0009405 (pathogenesis),GO:0005615 (extracellular space),GO:0019871 (sodium channel inhibitor activity),1: Evidence at protein level,both,Ceratogyrus marshalli,Arthropoda,Arachnida,Araneae,Theraphosidae,Ceratogyrus,Ceratogyrus marshalli,terrestrial,terrestrial
E7BLC7,122909,Long (4 C-C) scorpion toxin superfamily,84,,LD(50) is less than 25 ug/kg in mouse by intracranial injection.,Amidation; Disulfide bond,Disulfide bond:4; Amidation:1,GO:0006952 (defense response); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0006952 (defense response),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),1: Evidence at protein level,both,Androctonus crassicauda,Arthropoda,Arachnida,Scorpiones,Buthidae,Androctonus,Androctonus crassicauda,terrestrial,terrestrial
B6DCS5,434756,Spider toxin CSTX superfamily,115,,,Disulfide bond,Disulfide bond:4,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Lycosa singoriensis,Arthropoda,Arachnida,Araneae,Lycosidae,Lycosa,Lycosa singoriensis,terrestrial,terrestrial
P83747,260533,Huwentoxin-1 family,35,,,Disulfide bond,Disulfide bond:3,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0009405 (pathogenesis),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),1: Evidence at protein level,both,Theraphosa blondi,Arthropoda,Arachnida,Araneae,Theraphosidae,Theraphosa,Theraphosa blondi,terrestrial,terrestrial
B6DCW0,434756,U6-lycotoxin family,75,,,Disulfide bond,,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Lycosa singoriensis,Arthropoda,Arachnida,Araneae,Lycosidae,Lycosa,Lycosa singoriensis,terrestrial,terrestrial
B6DCY9,434756,U8-lycotoxin family,77,,,Disulfide bond,,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Lycosa singoriensis,Arthropoda,Arachnida,Araneae,Lycosidae,Lycosa,Lycosa singoriensis,terrestrial,terrestrial
Q4LCT3,6858,Long (3 C-C) scorpion toxin superfamily,80,,,Disulfide bond,Disulfide bond:3,GO:0006952 (defense response); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0006952 (defense response),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),2: Evidence at transcript level,both,Androctonus australis,Arthropoda,Arachnida,Scorpiones,Buthidae,Androctonus,Androctonus australis,terrestrial,terrestrial
B6DD10,434756,U11-lycotoxin family,77,,,Disulfide bond,,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Lycosa singoriensis,Arthropoda,Arachnida,Araneae,Lycosidae,Lycosa,Lycosa singoriensis,terrestrial,terrestrial
P81694,6928,Spider toxin CSTX superfamily,122,,LD(50) of CsTx-1 is 0.35 pmol/mg on Drosophila. LD(50) of CsTx-2a is 2.58 pmol/mg on Drosophila. LD(50) of CsTx-2b is 66.51 pmol/mg on Drosophila.,Amidation; Disulfide bond,Disulfide bond:4; Amidation:2,GO:0019835 (cytolysis); GO:0005576 (extracellular region); GO:0016021 (integral component of membrane); GO:0044218 (other organism cell membrane),GO:0019835 (cytolysis),GO:0005576 (extracellular region); GO:0016021 (integral component of membrane); GO:0044218 (other organism cell membrane),,1: Evidence at protein level,both,Cupiennius salei,Arthropoda,Arachnida,Araneae,Ctenidae,Cupiennius,Cupiennius salei,terrestrial,terrestrial
B6DD19,434756,Spider agouti family,120,,,Disulfide bond,Disulfide bond:4,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Lycosa singoriensis,Arthropoda,Arachnida,Araneae,Lycosidae,Lycosa,Lycosa singoriensis,terrestrial,terrestrial
P13494,6904,Delta-atracotoxin family,42,,"LD(50) is 0.06 ug/kg by intracerebroventricular injection, and 0.2 mg/kg by subcutaneous injection into mice. Into crickets, LD(50) is 770 pmol/g, and PD(50) is 200 +-36 pmol/g. Into blowfly larvae, PD(50) is 54 +- 14 pmol/g.",Disulfide bond,Disulfide bond:4,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0019871 (sodium channel inhibitor activity),GO:0009405 (pathogenesis),GO:0005576 (extracellular region),GO:0019871 (sodium channel inhibitor activity),1: Evidence at protein level,both,Hadronyche versuta,Arthropoda,Arachnida,Araneae,Hexathelidae,Hadronyche,Hadronyche versuta,terrestrial,terrestrial
P0C201,179874,,86,,,Amidation; Cleavage on pair of basic residues; Disulfide bond,Disulfide bond:3; Amidation:1,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,both,Psalmopoeus cambridgei,Arthropoda,Arachnida,Araneae,Theraphosidae,Psalmopoeus,Psalmopoeus cambridgei,terrestrial,terrestrial
P58426,152925,Huwentoxin-1 family,30,,,Amidation; Disulfide bond,Disulfide bond:3; Amidation:1,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0009405 (pathogenesis),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),1: Evidence at protein level,both,Heteropoda venatoria,Arthropoda,Arachnida,Araneae,Sparassidae,Heteropoda,Heteropoda venatoria,terrestrial,terrestrial
I6S7G5,251420,,84,,the LD(50) ranges from 0.040 mg/kg in adult blowflies to 24.1 mg/kg in mealworms.,Disulfide bond,,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,both,Scolopendra subspinipes,Arthropoda,Chilopoda,Scolopendromorpha,Scolopendridae,Scolopendra,Scolopendra subspinipes,terrestrial,terrestrial
Q3LX99,6396,Lysenin family,300,,,Disulfide bond,Disulfide bond:1,GO:0042742 (defense response to bacterium); GO:0044179 (hemolysis in other organism); GO:0006811 (ion transport); GO:0005576 (extracellular region); GO:0016021 (integral component of membrane); GO:0044218 (other organism cell membrane),GO:0042742 (defense response to bacterium); GO:0044179 (hemolysis in other organism); GO:0006811 (ion transport),GO:0005576 (extracellular region); GO:0016021 (integral component of membrane); GO:0044218 (other organism cell membrane),,2: Evidence at transcript level,kw_toxin,Eisenia fetida,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Eisenia,Eisenia fetida,terrestrial,terrestrial
Q75WH4,223896,,80,,,Disulfide bond; Pyrrolidone carboxylic acid,Disulfide bond:3; Pyrrolidone carboxylic acid:1,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,venom_tissue,Macrothele gigas,Arthropoda,Arachnida,Araneae,Macrothelidae,Macrothele,Macrothele gigas,terrestrial,terrestrial
I6RU51,251420,,77,,,,,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Scolopendra subspinipes,Arthropoda,Chilopoda,Scolopendromorpha,Scolopendridae,Scolopendra,Scolopendra subspinipes,terrestrial,terrestrial
B3EWU5,6928,Cupiennin family,15,,,,,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,both,Cupiennius salei,Arthropoda,Arachnida,Araneae,Ctenidae,Cupiennius,Cupiennius salei,terrestrial,terrestrial
B0VXV3,8762,PDGF/VEGF growth factor family,149,,,Disulfide bond; Pyrrolidone carboxylic acid,Disulfide bond:5; Pyrrolidone carboxylic acid:1,GO:0005576 (extracellular region); GO:0016020 (membrane),,GO:0005576 (extracellular region); GO:0016020 (membrane),,2: Evidence at transcript level,both,Sistrurus catenatus edwardsi,Chordata,Lepidosauria,Squamata,Viperidae,Sistrurus,Sistrurus catenatus,terrestrial,terrestrial
P0CG44,45621,,29,fragment,,,,GO:0044179 (hemolysis in other organism); GO:0006811 (ion transport); GO:0005576 (extracellular region); GO:0016021 (integral component of membrane); GO:0042151 (nematocyst); GO:0044218 (other organism cell membrane),GO:0044179 (hemolysis in other organism); GO:0006811 (ion transport),GO:0005576 (extracellular region); GO:0016021 (integral component of membrane); GO:0042151 (nematocyst); GO:0044218 (other organism cell membrane),,1: Evidence at protein level,kw_toxin,Urticina crassicornis,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Urticina,Urticina crassicornis,marine,marine
P10737,7441,CRISP family,215,fragment,,Disulfide bond,Disulfide bond:4,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,venom_tissue,Dolichovespula maculata,Arthropoda,Insecta,Hymenoptera,Vespidae,Dolichovespula,Dolichovespula maculata,terrestrial,terrestrial
B5KL38,29156,Venom Kunitz-type family,83,,,Disulfide bond,Disulfide bond:3,GO:0005576 (extracellular region); GO:0004867 (serine-type endopeptidase inhibitor activity),,GO:0005576 (extracellular region),GO:0004867 (serine-type endopeptidase inhibitor activity),2: Evidence at transcript level,venom_tissue,Austrelaps superbus,Chordata,Lepidosauria,Squamata,Elapidae,Austrelaps,Austrelaps superbus,terrestrial,terrestrial
P0DJ71,209901,Venom Kunitz-type family,88,,,Disulfide bond,Disulfide bond:2,GO:0005576 (extracellular region); GO:0004867 (serine-type endopeptidase inhibitor activity),,GO:0005576 (extracellular region),GO:0004867 (serine-type endopeptidase inhibitor activity),2: Evidence at transcript level,both,Cyriopagopus hainanus,Arthropoda,Arachnida,Araneae,Theraphosidae,Cyriopagopus,Cyriopagopus hainanus,terrestrial,terrestrial
Q2ES47,31159,Venom Kunitz-type family,84,,,Disulfide bond; Pyrrolidone carboxylic acid,Disulfide bond:3; Pyrrolidone carboxylic acid:1,GO:0005576 (extracellular region); GO:0004867 (serine-type endopeptidase inhibitor activity),,GO:0005576 (extracellular region),GO:0004867 (serine-type endopeptidase inhibitor activity),2: Evidence at transcript level,venom_tissue,Daboia russelii russelii,Chordata,Lepidosauria,Squamata,Viperidae,Daboia,Daboia russelii,terrestrial,terrestrial
P0DJ74,209901,Venom Kunitz-type family,71,fragment,,Disulfide bond,Disulfide bond:2,GO:0005576 (extracellular region); GO:0004867 (serine-type endopeptidase inhibitor activity),,GO:0005576 (extracellular region),GO:0004867 (serine-type endopeptidase inhibitor activity),2: Evidence at transcript level,both,Cyriopagopus hainanus,Arthropoda,Arachnida,Araneae,Theraphosidae,Cyriopagopus,Cyriopagopus hainanus,terrestrial,terrestrial
P85039,343250,Venom Kunitz-type family,23,fragment,,Disulfide bond,Disulfide bond:2,GO:0005576 (extracellular region); GO:0004867 (serine-type endopeptidase inhibitor activity),,GO:0005576 (extracellular region),GO:0004867 (serine-type endopeptidase inhibitor activity),1: Evidence at protein level,venom_tissue,Daboia siamensis,Chordata,Lepidosauria,Squamata,Viperidae,Daboia,Daboia siamensis,terrestrial,terrestrial
Q1RPT0,8616,Venom Kunitz-type family,85,,,Disulfide bond,Disulfide bond:4,GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane); GO:0004867 (serine-type endopeptidase inhibitor activity),,GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane),GO:0004867 (serine-type endopeptidase inhibitor activity),1: Evidence at protein level,both,Bungarus multicinctus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus multicinctus,terrestrial,terrestrial
P20229,35670,Venom Kunitz-type family,57,,,Disulfide bond,Disulfide bond:3,GO:0005576 (extracellular region); GO:0004867 (serine-type endopeptidase inhibitor activity),,GO:0005576 (extracellular region),GO:0004867 (serine-type endopeptidase inhibitor activity),1: Evidence at protein level,venom_tissue,Naja naja,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja naja,terrestrial,terrestrial
P0DJJ6,157295,Venom metalloproteinase (M12B) family,9,fragment,,Disulfide bond,,GO:0044485 (envenomation resulting in fibrinogenolysis in other organism); GO:0044484 (envenomation resulting in fibrinolysis in other organism); GO:0044398 (envenomation resulting in induction of edema in other organism); GO:0005576 (extracellular region); GO:0043655 (extracellular space of host); GO:0046872 (metal ion binding); GO:0008237 (metallopeptidase activity),GO:0044485 (envenomation resulting in fibrinogenolysis in other organism); GO:0044484 (envenomation resulting in fibrinolysis in other organism); GO:0044398 (envenomation resulting in induction of edema in other organism),GO:0005576 (extracellular region); GO:0043655 (extracellular space of host),GO:0046872 (metal ion binding); GO:0008237 (metallopeptidase activity),1: Evidence at protein level,both,Bothrops leucurus,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops leucurus,terrestrial,terrestrial
P82466,124223,Venom metalloproteinase (M12B) family,69,,,Disulfide bond,Disulfide bond:6,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,both,Echis carinatus sochureki,Chordata,Lepidosauria,Squamata,Viperidae,Echis,Echis carinatus,terrestrial,terrestrial
Q90WC0,259325,Venom metalloproteinase (M12B) family,317,fragment,,Disulfide bond; Zymogen,Disulfide bond:9,GO:0005576 (extracellular region); GO:0046872 (metal ion binding); GO:0004222 (metalloendopeptidase activity),,GO:0005576 (extracellular region),GO:0046872 (metal ion binding); GO:0004222 (metalloendopeptidase activity),1: Evidence at protein level,both,Gloydius brevicauda,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius brevicauda,terrestrial,terrestrial
