Entry,Organism (ID),Protein families,Length,Fragment,Toxic dose,PTM Keywords,PTM Summary,Gene Ontology (GO),Gene Ontology (biological process),Gene Ontology (cellular component),Gene Ontology (molecular function),Protein existence,ToxProt definition,Scientific_Name,Phylum,Class,Order,Family,Genus,Species,Habitat,Habitat_Detailed
Q9W6M5,36307,Contains 1 disintegrin domain,609,,,Zymogen,Disulfide bond:4,GO:0044421 (extracellular region part); GO:0005509 (calcium ion binding); GO:0008270 (zinc ion binding),,GO:0044421 (extracellular region part),GO:0005509 (calcium ion binding); GO:0008270 (zinc ion binding),Evidence at transcript level,both,Deinagkistrodon acutus,Chordata,Lepidosauria,Squamata,Viperidae,Deinagkistrodon,Deinagkistrodon acutus,terrestrial,terrestrial
Q3C256,6106,,83,,LD(50) is 80 ug/kg against crab (P.dehaani).,Amidation; Cleavage on pair of basic residues,Amidation:1,,,,,Evidence at protein level,kw_toxin,Actinia equina,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Actinia,Actinia equina,marine,marine
Q8IAE2,163701,Sea anemone actinoporin family,226,,LD(50) is 50 ug/kg to the shrimp P.paucidens (i.p.).,Cleavage on pair of basic residues,,,,,,Evidence at protein level,kw_toxin,Phyllodiscus semoni,Cnidaria,Anthozoa,Actiniaria,Aliciidae,Phyllodiscus,Phyllodiscus semoni,marine,marine
P07493,28643,MCD family,17,,,Amidation,Amidation:1,,,,,Evidence at protein level,venom_tissue,Bombus pensylvanicus,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus pensylvanicus,terrestrial,terrestrial
P04562,8714,,11,,,Pyrrolidone carboxylic acid,Pyrrolidone carboxylic acid:1,,,,,Evidence at protein level,both,Gloydius halys,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius halys,terrestrial,terrestrial
P84700,257327,,8,,,D-amino acid; Hydroxylation,D-amino acid:2; Hydroxylation:1,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,Evidence at protein level,venom_tissue,Conus gladiator,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus gladiator,marine,marine
P84804,8642,CRISP family,14,fragment,,,,GO:0006952 (defense response); GO:0005576 (extracellular region),GO:0006952 (defense response),GO:0005576 (extracellular region),,Evidence at protein level,both,Naja haje haje,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja haje,terrestrial,terrestrial
Q9BPG7,6494,Conotoxin T superfamily,63,,,Cleavage on pair of basic residues,Disulfide bond:2,,,,,Evidence at transcript level,both,Conus textile,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus textile,marine,marine
Q6PN84,42752,Conotoxin T superfamily,66,,,Amidation; Cleavage on pair of basic residues; Gamma-carboxyglutamic acid,Disulfide bond:2; Gamma-carboxyglutamic acid:2; Amidation:1,,,,,Evidence at protein level,both,Conus marmoreus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus marmoreus,marine,marine
O93471,33626,Snake three-finger toxin family,81,,,,Disulfide bond:4,,,,,Evidence at transcript level,both,Naja sputatrix,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja sputatrix,terrestrial,terrestrial
P01443,8656,Snake three-finger toxin family,81,,LD(50) is 2.1 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,Evidence at protein level,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
Q98957,8656,Snake three-finger toxin family,81,,,,Disulfide bond:4,,,,,Evidence at transcript level,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P69658,41690,Conotoxin A superfamily,40,fragment,,Amidation,Disulfide bond:2; Amidation:1,,,,,Evidence at protein level,both,Conus purpurascens,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus purpurascens,marine,marine
P60513,55423,Conotoxin O superfamily,32,,"Dose that produces hyperactivity (ED(50)) is 1.8 pmol/g body mass (native toxin), 1.9 pmol/g body mass (synthetic toxin) and 3.9 pmol/g body mass (P13A mutant).",Amidation; Hydroxylation,Disulfide bond:3; Amidation:1; Hydroxylation:1,,,,,Evidence at protein level,both,Conus ermineus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus ermineus,marine,marine
P58922,6494,Conotoxin O superfamily,31,,,Bromination; Gamma-carboxyglutamic acid; Hydroxylation,Gamma-carboxyglutamic acid:4; Disulfide bond:3; Bromination:2; Hydroxylation:1,,,,,Evidence at protein level,both,Conus textile,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus textile,marine,marine
P0C257,6492,Conotoxin I1 superfamily,46,fragment,,D-amino acid,Disulfide bond:4; D-amino acid:1,,,,,Evidence at transcript level,both,Conus magus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus magus,marine,marine
Q0N4U7,97183,Conotoxin J superfamily,76,,,Amidation,Disulfide bond:2; Amidation:1,,,,,Evidence at transcript level,both,Conus planorbis,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus planorbis,marine,marine
P0C1M9,42752,Conotoxin M-2 superfamily,17,,,Hydroxylation,Disulfide bond:3; Hydroxylation:1,,,,,Evidence at protein level,both,Conus marmoreus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus marmoreus,marine,marine
P85023,101314,Conotoxin M-1 superfamily,19,,,,Disulfide bond:3,,,,,Evidence at protein level,both,Conus regius,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus regius,marine,marine
Q9XZL1,6494,Conotoxin O superfamily,81,,,,Disulfide bond:3,,,,,Evidence at transcript level,both,Conus textile,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus textile,marine,marine
Q3YEF0,89440,Conotoxin O superfamily,78,,,Amidation; Cleavage on pair of basic residues,Disulfide bond:3; Amidation:1,,,,,Evidence at transcript level,both,Conus caracteristicus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus caracteristicus,marine,marine
P58811,6495,Conotoxin rho family,19,,,Amidation,Disulfide bond:2; Amidation:1,,,,,Evidence at protein level,both,Conus tulipa,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus tulipa,marine,marine
P83253,8709,Disintegrin family,111,,,,Disulfide bond:6,GO:0007155 (cell adhesion); GO:0030195 (negative regulation of blood coagulation),GO:0007155 (cell adhesion); GO:0030195 (negative regulation of blood coagulation),,,Evidence at protein level,both,Macrovipera lebetinus,Chordata,Lepidosauria,Squamata,Viperidae,Macrovipera,Macrovipera lebetinus,terrestrial,terrestrial
P68521,31150,Disintegrin family,72,,,,Disulfide bond:1,,,,,Evidence at protein level,venom_tissue,Crotalus durissus durissus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus durissus,terrestrial,terrestrial
P0C6E2,48068,Disintegrin family,41,,,,Disulfide bond:4,,,,,Evidence at protein level,both,Daboia palaestinae,Chordata,Lepidosauria,Squamata,Viperidae,Daboia,Daboia palaestinae,terrestrial,terrestrial
P69837,160738,Grammistin family,24,,,,,,,,,Evidence at protein level,kw_toxin,Pogonoperca punctata,Chordata,Actinopteri,Perciformes,Serranidae,Pogonoperca,Pogonoperca punctata,marine,marine
P20165,88087,Snake venom metalloproteinase family,201,,,Pyrrolidone carboxylic acid,Disulfide bond:3; Pyrrolidone carboxylic acid:1,,,,,Evidence at protein level,venom_tissue,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
Q08169,7460,Glycosyl hydrolase 56 family,382,,,Glycoprotein; Zymogen,Disulfide bond:2; Glycosylation:2,,,,,Evidence at protein level,venom_tissue,Apis mellifera,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,terrestrial,terrestrial
P00987,8616,Contains 1 BPTI/Kunitz inhibitor domain,85,,,,Disulfide bond:4,,,,,Evidence at protein level,both,Bungarus multicinctus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus multicinctus,terrestrial,terrestrial
Q95NJ8,34649,Short scorpion toxin superfamily,55,,,Amidation; Pyrrolidone carboxylic acid,Disulfide bond:3; Amidation:1; Pyrrolidone carboxylic acid:1,,,,,Evidence at protein level,both,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
Q9TXD1,6878,Short scorpion toxin superfamily,38,,,,Disulfide bond:3,,,,,Evidence at protein level,both,Centruroides noxius,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides noxius,terrestrial,terrestrial
Q10726,55084,Short scorpion toxin superfamily,35,,,,Disulfide bond:4,,,,,Evidence at protein level,both,Pandinus imperator,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Pandinus,Pandinus imperator,terrestrial,terrestrial
P69940,6887,Long chain scorpion toxin family,87,,,,Disulfide bond:3,,,,,Evidence at protein level,both,Tityus serrulatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Tityus,Tityus serrulatus,terrestrial,terrestrial
P58396,180440,,14,fragment,,,,,,,,Evidence at protein level,venom_tissue,Lycosa erythrognatha,Arthropoda,Arachnida,Araneae,Lycosidae,Lycosa,Lycosa erythrognatha,terrestrial,terrestrial
Q1ELU5,379576,Latarcin family,207,,,Amidation,Amidation:1,,,,,Evidence at protein level,both,Lachesana tarabaevi,Arthropoda,Arachnida,Araneae,Zodariidae,Lachesana,Lachesana tarabaevi,terrestrial,terrestrial
Q9YGP1,39682,Contains 1 C-type lectin domain,158,,,Glycoprotein,Disulfide bond:5; Glycosylation:1,,,,,Evidence at protein level,venom_tissue,Trimeresurus stejnegeri,Chordata,Lepidosauria,Squamata,Viperidae,Trimeresurus,Trimeresurus stejnegeri,terrestrial,terrestrial
P69436,313352,MCD family,14,,,Amidation,Amidation:1,,,,,Evidence at protein level,venom_tissue,Agelaia pallipes,Arthropoda,Insecta,Hymenoptera,Vespidae,Agelaia,Agelaia pallipes,terrestrial,terrestrial
P0C023,13618,Pilosulin family,23,,,Amidation,Disulfide bond:2; Amidation:1,,,,,Evidence at protein level,venom_tissue,Myrmecia pilosula,Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia pilosula,terrestrial,terrestrial
Q3HXY4,8671,NGF-beta family,239,,,Cleavage on pair of basic residues,Disulfide bond:3,,,,,Evidence at transcript level,both,Pseudechis porphyriacus,Chordata,Lepidosauria,Squamata,Elapidae,Pseudechis,Pseudechis porphyriacus,terrestrial,terrestrial
A0S865,92519,Snake three-finger toxin family,111,,,Pyrrolidone carboxylic acid,Disulfide bond:6; Pyrrolidone carboxylic acid:1,,,,,Evidence at protein level,both,Boiga irregularis,Chordata,Lepidosauria,Squamata,Colubridae,Boiga,Boiga irregularis,terrestrial,terrestrial
P01380,355677,Snake three-finger toxin family,70,,LD(50) is 0.096 mg/kg by intramuscular injection.,Amidation,Disulfide bond:5; Amidation:1,,,,,Evidence at protein level,both,Hydrophis stokesii,Chordata,Lepidosauria,Squamata,Elapidae,Hydrophis,Hydrophis stokesii,marine,marine
P01386,8665,Snake three-finger toxin family,73,,LD(50) is 0.35 mg/kg by subcutaneous injection.,,Disulfide bond:5,,,,,Evidence at protein level,both,Ophiophagus hannah,Chordata,Lepidosauria,Squamata,Elapidae,Ophiophagus,Ophiophagus hannah,terrestrial,terrestrial
P14612,8670,Snake three-finger toxin family,68,,,,Disulfide bond:5,,,,,Evidence at protein level,both,Pseudechis australis,Chordata,Lepidosauria,Squamata,Elapidae,Pseudechis,Pseudechis australis,terrestrial,terrestrial
Q9YGC2,8630,Snake three-finger toxin family,83,,,,Disulfide bond:4,,,,,Evidence at transcript level,both,Laticauda laticaudata,Chordata,Lepidosauria,Squamata,Elapidae,Laticauda,Laticauda laticaudata,marine,marine
P19958,8678,Snake three-finger toxin family,60,,LD(50) is 0.076 mg/kg by intramuscular injection.,,Disulfide bond:4,,,,,Evidence at protein level,both,Aipysurus laevis,Chordata,Lepidosauria,Squamata,Elapidae,Aipysurus,Aipysurus laevis,marine,marine
P10459,8630,Snake three-finger toxin family,83,,,,Disulfide bond:4,,,,,Evidence at protein level,both,Laticauda laticaudata,Chordata,Lepidosauria,Squamata,Elapidae,Laticauda,Laticauda laticaudata,marine,marine
Q6STF1,8714,Flavin monoamine oxidase family,504,,,Glycoprotein,Disulfide bond:2; Glycosylation:2,GO:0001716 (L-amino-acid oxidase activity),,,GO:0001716 (L-amino-acid oxidase activity),Evidence at protein level,both,Gloydius halys,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius halys,terrestrial,terrestrial
P51528,7453,AB hydrolase superfamily,300,,,,,GO:0004623 (phospholipase A2 activity),,,GO:0004623 (phospholipase A2 activity),Evidence at protein level,venom_tissue,Vespula maculifrons,Arthropoda,Insecta,Hymenoptera,Vespidae,Vespula,Vespula maculifrons,terrestrial,terrestrial
Q8QG87,8723,Phospholipase A2 family,138,,,,Disulfide bond:7,,,,,Evidence at protein level,both,Bothrops insularis,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops insularis,terrestrial,terrestrial
Q91133,8656,Phospholipase A2 family,146,,,,Disulfide bond:7,,,,,Evidence at transcript level,venom_tissue,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P00616,8667,Phospholipase A2 family,133,,,Glycoprotein,Glycosylation:1,,,,,Evidence at protein level,both,Oxyuranus scutellatus scutellatus,Chordata,Lepidosauria,Squamata,Elapidae,Oxyuranus,Oxyuranus scutellatus,terrestrial,terrestrial
P82895,39682,Phospholipase A2 family,24,fragment,,,,,,,,Evidence at protein level,venom_tissue,Trimeresurus stejnegeri,Chordata,Lepidosauria,Squamata,Viperidae,Trimeresurus,Trimeresurus stejnegeri,terrestrial,terrestrial
Q9PUH6,29156,Phospholipase A2 family,145,,,,Disulfide bond:7,,,,,Evidence at transcript level,both,Austrelaps superbus,Chordata,Lepidosauria,Squamata,Elapidae,Austrelaps,Austrelaps superbus,terrestrial,terrestrial
P59264,88087,Phospholipase A2 family,122,,,,Disulfide bond:7,,,,,Evidence at protein level,venom_tissue,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
P30811,8673,Phospholipase A2 family,118,,All subunits are necessary for maximum lethality. LD(50) is 0.001 mg/kg by intraperitoneal injection.,,Disulfide bond:7,,,,,Evidence at protein level,both,Pseudonaja textilis,Chordata,Lepidosauria,Squamata,Elapidae,Pseudonaja,Pseudonaja textilis,terrestrial,terrestrial
Q8UVZ7,8730,Phospholipase A2 family,137,,,,Disulfide bond:7,,,,,Evidence at protein level,both,Crotalus atrox,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus atrox,terrestrial,terrestrial
P06860,88087,Phospholipase A2 family,122,,,,Disulfide bond:7,,,,,Evidence at protein level,venom_tissue,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
P31854,31156,Phospholipase A2 family,122,,LD(50) is 0.95 mg/kg by intraperitoneal injection.,,Disulfide bond:7,,,,,Evidence at protein level,venom_tissue,Vipera berus berus,Chordata,Lepidosauria,Squamata,Viperidae,Vipera,Vipera berus,terrestrial,terrestrial
P82426,118888,,26,,,,,,,,,Evidence at protein level,venom_tissue,Neoponera goeldii,Arthropoda,Insecta,Hymenoptera,Formicidae,Neoponera,Neoponera goeldii,terrestrial,terrestrial
P84680,184226,,10,fragment,,,,GO:0009405 (pathogenesis); GO:0005576 (extracellular region),GO:0009405 (pathogenesis),GO:0005576 (extracellular region),,Evidence at protein level,both,Tityus obscurus,Arthropoda,Arachnida,Scorpiones,Buthidae,Tityus,Tityus obscurus,terrestrial,terrestrial
Q0GY40,380989,Long chain scorpion toxin family,95,,,,Disulfide bond:3,,,,,Evidence at protein level,venom_tissue,Hadrurus gertschi,Arthropoda,Arachnida,Scorpiones,Caraboctonidae,Hadrurus,Hadrurus gertschi,terrestrial,terrestrial
Q1I173,57059,Long (4 C-C) scorpion toxin superfamily,73,fragment,,Amidation,Disulfide bond:4; Amidation:1,,,,,Evidence at transcript level,both,Tityus discrepans,Arthropoda,Arachnida,Scorpiones,Buthidae,Tityus,Tityus discrepans,terrestrial,terrestrial
P60262,57059,Long (4 C-C) scorpion toxin superfamily,29,fragment,,,,,,,,Evidence at protein level,both,Tityus discrepans,Arthropoda,Arachnida,Scorpiones,Buthidae,Tityus,Tityus discrepans,terrestrial,terrestrial
P60268,34648,Short scorpion toxin superfamily,36,,,,Disulfide bond:4,,,,,Evidence at protein level,both,Mesobuthus eupeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Mesobuthus,Mesobuthus eupeus,terrestrial,terrestrial
P15222,34648,Short scorpion toxin superfamily,35,,,Amidation,Disulfide bond:4; Amidation:1,,,,,Evidence at protein level,both,Mesobuthus eupeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Mesobuthus,Mesobuthus eupeus,terrestrial,terrestrial
P55966,6884,Short scorpion toxin superfamily,38,,,,Disulfide bond:4,,,,,Evidence at protein level,both,Leiurus hebraeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Leiurus,Leiurus hebraeus,terrestrial,terrestrial
P09982,34648,Long (4 C-C) scorpion toxin superfamily,66,,,,Disulfide bond:4,,,,,Evidence at protein level,both,Mesobuthus eupeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Mesobuthus,Mesobuthus eupeus,terrestrial,terrestrial
Q7YWA6,202806,Secapin family,77,,,,Disulfide bond:1,,,,,Evidence at transcript level,venom_tissue,Polistes hebraeus,Arthropoda,Insecta,Hymenoptera,Vespidae,Polistes,Polistes hebraeus,terrestrial,terrestrial
P61101,31925,Spider toxin SFI family,46,,,,Disulfide bond:4,,,,,Evidence at transcript level,both,Segestria florentina,Arthropoda,Arachnida,Araneae,Segestriidae,Segestria,Segestria florentina,terrestrial,terrestrial
P82812,42519,Long (4 C-C) scorpion toxin superfamily,61,,LD(50) is 160 ng/100 mg of body weight of cockroach (B.germanica) and 81 ng/100 mg of body weight of blowfly larvae (S.falculata).,,Disulfide bond:4,,,,,Evidence at protein level,both,Hottentotta tamulus,Arthropoda,Arachnida,Scorpiones,Buthidae,Hottentotta,Hottentotta tamulus,terrestrial,terrestrial
P81240,6884,Long (4 C-C) scorpion toxin superfamily,61,,,,Disulfide bond:4,,,,,Evidence at protein level,both,Leiurus hebraeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Leiurus,Leiurus hebraeus,terrestrial,terrestrial
P83045,58218,Spider sphingomyelinase family,315,,,Zymogen,Disulfide bond:1,GO:0050290 (sphingomyelin phosphodiesterase D activity),,,GO:0050290 (sphingomyelin phosphodiesterase D activity),Evidence at protein level,both,Loxosceles intermedia,Arthropoda,Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles intermedia,terrestrial,terrestrial
P13208,8600,Endothelin/sarafotoxin family,543,,"LD(50) is 0.015 mg/kg by intravenous injection for sarafotoxin-A and sarafotoxin-B, and 0.3 mg/kg for sarafotoxin-C.",,Disulfide bond:24,,,,,Evidence at protein level,both,Atractaspis andersonii,Chordata,Lepidosauria,Squamata,Lamprophiidae,Atractaspis,Atractaspis andersonii,terrestrial,terrestrial
P81946,8618,Snake three-finger toxin family,59,,,,Disulfide bond:4,,,,,Evidence at protein level,both,Dendroaspis angusticeps,Chordata,Lepidosauria,Squamata,Elapidae,Dendroaspis,Dendroaspis angusticeps,terrestrial,terrestrial
P15970,6908,Type I omega-agatoxin family,36,fragment,,,,,,,,Evidence at protein level,both,Agelenopsis aperta,Arthropoda,Arachnida,Araneae,Agelenidae,Agelenopsis,Agelenopsis aperta,terrestrial,terrestrial
Q9BJV9,153481,Omega-atracotoxin type 2 family,102,,,Amidation,Disulfide bond:3; Amidation:1,,,,,Evidence at protein level,both,Hadronyche infensa,Arthropoda,Arachnida,Araneae,Hexathelidae,Hadronyche,Hadronyche infensa,terrestrial,terrestrial
Q8MMG9,135724,Glycosyl hydrolase 37 family,585,,,Glycoprotein,Glycosylation:2,,,,,Evidence at protein level,venom_tissue,Pimpla hypochondriaca,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla hypochondriaca,terrestrial,terrestrial
P85117,432528,Phrixotoxin family,29,,,,Disulfide bond:3,,,,,Evidence at protein level,both,Grammostola rosea,Arthropoda,Arachnida,Araneae,Theraphosidae,Grammostola,Grammostola rosea,terrestrial,terrestrial
P0C2S9,6918,,76,fragment,,,Disulfide bond:4,,,,,Evidence at transcript level,venom_tissue,Phoneutria nigriventer,Arthropoda,Arachnida,Araneae,Ctenidae,Phoneutria,Phoneutria nigriventer,terrestrial,terrestrial
P61789,152925,Huwentoxin-1 superfamily,37,,,,Disulfide bond:3,,,,,Evidence at protein level,both,Heteropoda venatoria,Arthropoda,Arachnida,Araneae,Sparassidae,Heteropoda,Heteropoda venatoria,terrestrial,terrestrial
